chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.647333333333333
HanXRQChr01	1000000	2000000	0.583823529411765
HanXRQChr01	2000000	3000000	1
HanXRQChr01	3000000	4000000	0.593181818181818
HanXRQChr01	4000000	5000000	0.7005
HanXRQChr01	5000000	6000000	0.773863636363636
HanXRQChr01	6000000	7000000	0.22012987012987
HanXRQChr01	7000000	8000000	0
HanXRQChr01	8000000	9000000	0
HanXRQChr01	9000000	10000000	0.574509803921567
HanXRQChr01	10000000	11000000	0.423255813953488
HanXRQChr01	11000000	12000000	0
HanXRQChr01	12000000	13000000	0.649999999999997
HanXRQChr01	13000000	14000000	1
HanXRQChr01	14000000	15000000	0.999999999999998
HanXRQChr01	15000000	16000000	0.999999999999997
HanXRQChr01	16000000	17000000	1
HanXRQChr01	17000000	18000000	1
HanXRQChr01	18000000	19000000	0.130612244897226
HanXRQChr01	19000000	20000000	0
HanXRQChr01	20000000	21000000	0
HanXRQChr01	21000000	22000000	0
HanXRQChr01	22000000	23000000	0
HanXRQChr01	23000000	24000000	0
HanXRQChr01	24000000	25000000	0
HanXRQChr01	25000000	26000000	0
HanXRQChr01	26000000	27000000	0
HanXRQChr01	27000000	28000000	0
HanXRQChr01	28000000	29000000	0
HanXRQChr01	29000000	30000000	0
HanXRQChr01	30000000	31000000	0
HanXRQChr01	31000000	32000000	0
HanXRQChr01	32000000	33000000	0
HanXRQChr01	33000000	34000000	0
HanXRQChr01	34000000	35000000	0
HanXRQChr01	35000000	36000000	0
HanXRQChr01	36000000	37000000	0.315384615384894
HanXRQChr01	37000000	38000000	0.863333333332991
HanXRQChr01	38000000	39000000	0.866666666666653
HanXRQChr01	39000000	40000000	0.53249999999978
HanXRQChr01	40000000	41000000	0.999999999999999
HanXRQChr01	41000000	42000000	1
HanXRQChr01	42000000	43000000	1
HanXRQChr01	43000000	44000000	1
HanXRQChr01	44000000	45000000	0.563636363636363
HanXRQChr01	45000000	46000000	0
HanXRQChr01	46000000	47000000	0
HanXRQChr01	47000000	48000000	0
HanXRQChr01	48000000	49000000	0
HanXRQChr01	49000000	50000000	0
HanXRQChr01	50000000	51000000	0.394117647058814
HanXRQChr01	51000000	52000000	0
HanXRQChr01	52000000	53000000	0
HanXRQChr01	53000000	54000000	0
HanXRQChr01	54000000	55000000	0
HanXRQChr01	55000000	56000000	0
HanXRQChr01	56000000	57000000	0.185185185185184
HanXRQChr01	57000000	58000000	0.113793103448274
HanXRQChr01	58000000	59000000	0.0693548387096791
HanXRQChr01	59000000	60000000	0.0242424242424243
HanXRQChr01	60000000	61000000	0
HanXRQChr01	61000000	62000000	0.399999999999998
HanXRQChr01	62000000	63000000	0.393749999999994
HanXRQChr01	63000000	64000000	0.751219512195122
HanXRQChr01	64000000	65000000	0.489772727272723
HanXRQChr01	65000000	66000000	0.408695652173913
HanXRQChr01	66000000	67000000	0.114285714285716
HanXRQChr01	67000000	68000000	0.62745098039216
HanXRQChr01	68000000	69000000	0.248076923076924
HanXRQChr01	69000000	70000000	0.929629629629629
HanXRQChr01	70000000	71000000	0.999999999999999
HanXRQChr01	71000000	72000000	1
HanXRQChr01	72000000	73000000	0.619298245614032
HanXRQChr01	73000000	74000000	0.264655172413793
HanXRQChr01	74000000	75000000	0.103448275862073
HanXRQChr01	75000000	76000000	0
HanXRQChr01	76000000	77000000	0.667241379310342
HanXRQChr01	77000000	78000000	0.439655172413796
HanXRQChr01	78000000	79000000	0.557894736842105
HanXRQChr01	79000000	80000000	0.364285714285716
HanXRQChr01	80000000	81000000	0
HanXRQChr01	81000000	82000000	0.292452830188681
HanXRQChr01	82000000	83000000	0.546153846153844
HanXRQChr01	83000000	84000000	1
HanXRQChr01	84000000	85000000	0.634042553191487
HanXRQChr01	85000000	86000000	0.40340909090909
HanXRQChr01	86000000	87000000	1
HanXRQChr01	87000000	88000000	0.202631578947374
HanXRQChr01	88000000	89000000	0.0842857142857155
HanXRQChr01	89000000	90000000	0.368749999999995
HanXRQChr01	90000000	91000000	0
HanXRQChr01	91000000	92000000	0.361538461538463
HanXRQChr01	92000000	93000000	0.0391304347826102
HanXRQChr01	93000000	94000000	0
HanXRQChr01	94000000	95000000	0
HanXRQChr01	95000000	96000000	0
HanXRQChr01	96000000	97000000	0
HanXRQChr01	97000000	98000000	0
HanXRQChr01	98000000	99000000	0
HanXRQChr01	99000000	100000000	0
HanXRQChr01	100000000	101000000	0
HanXRQChr01	101000000	102000000	0.186956521738909
HanXRQChr01	102000000	103000000	0.973684210525805
HanXRQChr01	103000000	104000000	0.548571428571667
HanXRQChr01	104000000	105000000	1
HanXRQChr01	105000000	106000000	1
HanXRQChr01	106000000	107000000	1
HanXRQChr01	107000000	108000000	0.999999999999999
HanXRQChr01	108000000	109000000	1
HanXRQChr01	109000000	110000000	0.233333333333987
HanXRQChr01	110000000	111000000	0
