chr	start	end	true_admixture
HanXRQChr01	0	1000000	0
HanXRQChr01	1000000	2000000	0.0051470588235295
HanXRQChr01	2000000	3000000	0.0504065040650405
HanXRQChr01	3000000	4000000	0.184545454545454
HanXRQChr01	4000000	5000000	0.6295
HanXRQChr01	5000000	6000000	1
HanXRQChr01	6000000	7000000	0.497402597402596
HanXRQChr01	7000000	8000000	0.308823529411766
HanXRQChr01	8000000	9000000	0.237288135593218
HanXRQChr01	9000000	10000000	0.762745098039214
HanXRQChr01	10000000	11000000	0.602325581395348
HanXRQChr01	11000000	12000000	0.999999999999999
HanXRQChr01	12000000	13000000	1
HanXRQChr01	13000000	14000000	0.891304347826087
HanXRQChr01	14000000	15000000	0.372222222222223
HanXRQChr01	15000000	16000000	0
HanXRQChr01	16000000	17000000	0.603389830508346
HanXRQChr01	17000000	18000000	1
HanXRQChr01	18000000	19000000	1
HanXRQChr01	19000000	20000000	1
HanXRQChr01	20000000	21000000	1
HanXRQChr01	21000000	22000000	0.999999999999999
HanXRQChr01	22000000	23000000	1
HanXRQChr01	23000000	24000000	0.999999999999999
HanXRQChr01	24000000	25000000	1
HanXRQChr01	25000000	26000000	1
HanXRQChr01	26000000	27000000	0.999999999999999
HanXRQChr01	27000000	28000000	0.999999999999999
HanXRQChr01	28000000	29000000	1
HanXRQChr01	29000000	30000000	0.999999999999998
HanXRQChr01	30000000	31000000	1
HanXRQChr01	31000000	32000000	1
HanXRQChr01	32000000	33000000	1
HanXRQChr01	33000000	34000000	1
HanXRQChr01	34000000	35000000	1
HanXRQChr01	35000000	36000000	1
HanXRQChr01	36000000	37000000	1
HanXRQChr01	37000000	38000000	1
HanXRQChr01	38000000	39000000	1
HanXRQChr01	39000000	40000000	1
HanXRQChr01	40000000	41000000	0.999999999999999
HanXRQChr01	41000000	42000000	1
HanXRQChr01	42000000	43000000	1
HanXRQChr01	43000000	44000000	1
HanXRQChr01	44000000	45000000	1
HanXRQChr01	45000000	46000000	1
HanXRQChr01	46000000	47000000	1
HanXRQChr01	47000000	48000000	0.292857142857143
HanXRQChr01	48000000	49000000	0
HanXRQChr01	49000000	50000000	0
HanXRQChr01	50000000	51000000	0.0294117647058869
HanXRQChr01	51000000	52000000	0
HanXRQChr01	52000000	53000000	0
HanXRQChr01	53000000	54000000	0.0409090909090926
HanXRQChr01	54000000	55000000	0.212500000000004
HanXRQChr01	55000000	56000000	0.438461538461535
HanXRQChr01	56000000	57000000	0.924074074074075
HanXRQChr01	57000000	58000000	0.34655172413793
HanXRQChr01	58000000	59000000	1
HanXRQChr01	59000000	60000000	1
HanXRQChr01	60000000	61000000	0.999999999999999
HanXRQChr01	61000000	62000000	0.890540540540537
HanXRQChr01	62000000	63000000	0.425000000000005
HanXRQChr01	63000000	64000000	0.0268292682926811
HanXRQChr01	64000000	65000000	0.710227272727271
HanXRQChr01	65000000	66000000	0.343478260869562
HanXRQChr01	66000000	67000000	0
HanXRQChr01	67000000	68000000	0.427450980392158
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	1
HanXRQChr01	70000000	71000000	0.685714285714287
HanXRQChr01	71000000	72000000	0.884210526315786
HanXRQChr01	72000000	73000000	1
HanXRQChr01	73000000	74000000	1
HanXRQChr01	74000000	75000000	1
HanXRQChr01	75000000	76000000	0.710169491525425
HanXRQChr01	76000000	77000000	0.718965517241372
HanXRQChr01	77000000	78000000	1
HanXRQChr01	78000000	79000000	0.560526315789479
HanXRQChr01	79000000	80000000	0.565178571428568
HanXRQChr01	80000000	81000000	1
HanXRQChr01	81000000	82000000	0.0358490566037771
HanXRQChr01	82000000	83000000	0
HanXRQChr01	83000000	84000000	0
HanXRQChr01	84000000	85000000	0
HanXRQChr01	85000000	86000000	0.565909090909095
HanXRQChr01	86000000	87000000	0
HanXRQChr01	87000000	88000000	0.0263157894736884
HanXRQChr01	88000000	89000000	0.202857142857147
HanXRQChr01	89000000	90000000	0.884375000000004
HanXRQChr01	90000000	91000000	1
HanXRQChr01	91000000	92000000	0.719230769230768
HanXRQChr01	92000000	93000000	0.926086956521759
HanXRQChr01	93000000	94000000	1
HanXRQChr01	94000000	95000000	1
HanXRQChr01	95000000	96000000	0.570588235294139
HanXRQChr01	96000000	97000000	1
HanXRQChr01	97000000	98000000	0.999999999999997
HanXRQChr01	98000000	99000000	1
HanXRQChr01	99000000	100000000	1
HanXRQChr01	100000000	101000000	1
HanXRQChr01	101000000	102000000	1
HanXRQChr01	102000000	103000000	0.0105263157899248
HanXRQChr01	103000000	104000000	0
HanXRQChr01	104000000	105000000	0
HanXRQChr01	105000000	106000000	0
HanXRQChr01	106000000	107000000	0
HanXRQChr01	107000000	108000000	0
HanXRQChr01	108000000	109000000	0
HanXRQChr01	109000000	110000000	0
HanXRQChr01	110000000	111000000	0.0500000000005329
HanXRQChr01	111000000	112000000	0.139999999999659
HanXRQChr01	112000000	113000000	0
HanXRQChr01	113000000	114000000	0
HanXRQChr01	114000000	115000000	0
HanXRQChr01	115000000	116000000	0
HanXRQChr01	116000000	117000000	0
HanXRQChr01	117000000	118000000	0
HanXRQChr01	118000000	119000000	0
HanXRQChr01	119000000	120000000	0.195454545454543
HanXRQChr01	120000000	121000000	1
HanXRQChr01	121000000	122000000	1
HanXRQChr01	122000000	123000000	1
HanXRQChr01	123000000	124000000	0.809722222222222
HanXRQChr01	124000000	125000000	0.96794871794871
HanXRQChr01	125000000	126000000	1
HanXRQChr01	126000000	127000000	0.624489795918368
HanXRQChr01	127000000	128000000	0.598113207547182
HanXRQChr01	128000000	129000000	1
HanXRQChr01	129000000	130000000	0.787499999999995
HanXRQChr01	130000000	131000000	1
HanXRQChr01	131000000	132000000	0.55657894736842
HanXRQChr01	132000000	133000000	0.923170731707327
HanXRQChr01	133000000	134000000	0.840449438202243
HanXRQChr01	134000000	135000000	0.107291666666668
HanXRQChr01	135000000	136000000	0.464423076923074
HanXRQChr01	136000000	137000000	0.158849557522122
HanXRQChr01	137000000	138000000	0.633471074380172
HanXRQChr01	138000000	139000000	0.225757575757574
HanXRQChr01	139000000	140000000	0.208510638297873
HanXRQChr01	140000000	141000000	0.107236842105261
HanXRQChr01	141000000	142000000	0.53201219512195
HanXRQChr01	142000000	143000000	0.852272727272727
HanXRQChr01	143000000	144000000	0.601063829787232
HanXRQChr01	144000000	145000000	0.672139303482587
