chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.0106666666666667
HanXRQChr01	1000000	2000000	0.355882352941177
HanXRQChr01	2000000	3000000	0.519512195121951
HanXRQChr01	3000000	4000000	0.972727272727273
HanXRQChr01	4000000	5000000	0.6125
HanXRQChr01	5000000	6000000	0.730113636363636
HanXRQChr01	6000000	7000000	0.307792207792207
HanXRQChr01	7000000	8000000	0.0529411764705876
HanXRQChr01	8000000	9000000	0
HanXRQChr01	9000000	10000000	0
HanXRQChr01	10000000	11000000	0.305813953488371
HanXRQChr01	11000000	12000000	0.454285714285716
HanXRQChr01	12000000	13000000	1
HanXRQChr01	13000000	14000000	1
HanXRQChr01	14000000	15000000	0.999999999999998
HanXRQChr01	15000000	16000000	0.999999999999997
HanXRQChr01	16000000	17000000	0.794915254237385
HanXRQChr01	17000000	18000000	0.5
HanXRQChr01	18000000	19000000	0.500000000000001
HanXRQChr01	19000000	20000000	0.500000000000001
HanXRQChr01	20000000	21000000	0.5
HanXRQChr01	21000000	22000000	0.5
HanXRQChr01	22000000	23000000	0.500000000000001
HanXRQChr01	23000000	24000000	0.5
HanXRQChr01	24000000	25000000	0.340000000006905
HanXRQChr01	25000000	26000000	0
HanXRQChr01	26000000	27000000	0
HanXRQChr01	27000000	28000000	0
HanXRQChr01	28000000	29000000	0
HanXRQChr01	29000000	30000000	0
HanXRQChr01	30000000	31000000	0
HanXRQChr01	31000000	32000000	0
HanXRQChr01	32000000	33000000	0
HanXRQChr01	33000000	34000000	0
HanXRQChr01	34000000	35000000	0
HanXRQChr01	35000000	36000000	0.958333333332484
HanXRQChr01	36000000	37000000	1
HanXRQChr01	37000000	38000000	1
HanXRQChr01	38000000	39000000	1
HanXRQChr01	39000000	40000000	1
HanXRQChr01	40000000	41000000	0.972093023255817
HanXRQChr01	41000000	42000000	0.91875
HanXRQChr01	42000000	43000000	1
HanXRQChr01	43000000	44000000	1
HanXRQChr01	44000000	45000000	0.31363636363637
HanXRQChr01	45000000	46000000	0.662499999999997
HanXRQChr01	46000000	47000000	0.907692307692303
HanXRQChr01	47000000	48000000	0.928571428571427
HanXRQChr01	48000000	49000000	1
HanXRQChr01	49000000	50000000	1
HanXRQChr01	50000000	51000000	0.576470588235288
HanXRQChr01	51000000	52000000	0.0549999999999964
HanXRQChr01	52000000	53000000	0.999999999999999
HanXRQChr01	53000000	54000000	0.999999999999999
HanXRQChr01	54000000	55000000	1
HanXRQChr01	55000000	56000000	0.999999999999999
HanXRQChr01	56000000	57000000	0.770370370370368
HanXRQChr01	57000000	58000000	0.803448275862068
HanXRQChr01	58000000	59000000	0.835483870967746
HanXRQChr01	59000000	60000000	0.984848484848483
HanXRQChr01	60000000	61000000	0.742857142857142
HanXRQChr01	61000000	62000000	0.705405405405401
HanXRQChr01	62000000	63000000	0.999999999999999
HanXRQChr01	63000000	64000000	0.536585365853656
HanXRQChr01	64000000	65000000	0.938636363636362
HanXRQChr01	65000000	66000000	0.645652173913041
HanXRQChr01	66000000	67000000	1
HanXRQChr01	67000000	68000000	1
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	1
HanXRQChr01	70000000	71000000	0.999999999999999
HanXRQChr01	71000000	72000000	1
HanXRQChr01	72000000	73000000	1
HanXRQChr01	73000000	74000000	1
HanXRQChr01	74000000	75000000	0.839655172413794
HanXRQChr01	75000000	76000000	0.435593220338986
HanXRQChr01	76000000	77000000	1
HanXRQChr01	77000000	78000000	0.725000000000005
HanXRQChr01	78000000	79000000	0.970175438596493
HanXRQChr01	79000000	80000000	0.999999999999999
HanXRQChr01	80000000	81000000	0.914814814814816
HanXRQChr01	81000000	82000000	0.40566037735849
HanXRQChr01	82000000	83000000	0.894230769230769
HanXRQChr01	83000000	84000000	0.555102040816328
HanXRQChr01	84000000	85000000	1
HanXRQChr01	85000000	86000000	1
HanXRQChr01	86000000	87000000	1
HanXRQChr01	87000000	88000000	1
HanXRQChr01	88000000	89000000	1
HanXRQChr01	89000000	90000000	1
HanXRQChr01	90000000	91000000	1
HanXRQChr01	91000000	92000000	0.999999999999998
HanXRQChr01	92000000	93000000	1
HanXRQChr01	93000000	94000000	0.10952380952381
HanXRQChr01	94000000	95000000	0
HanXRQChr01	95000000	96000000	0
HanXRQChr01	96000000	97000000	0.921428571428575
