chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.764
HanXRQChr01	1000000	2000000	0.775
HanXRQChr01	2000000	3000000	0.558536585365854
HanXRQChr01	3000000	4000000	0.234545454545455
HanXRQChr01	4000000	5000000	0.911
HanXRQChr01	5000000	6000000	0.105681818181818
HanXRQChr01	6000000	7000000	0.999999999999999
HanXRQChr01	7000000	8000000	1
HanXRQChr01	8000000	9000000	1
HanXRQChr01	9000000	10000000	0.766666666666667
HanXRQChr01	10000000	11000000	1
HanXRQChr01	11000000	12000000	0.999999999999999
HanXRQChr01	12000000	13000000	1
HanXRQChr01	13000000	14000000	1
HanXRQChr01	14000000	15000000	0.999999999999998
HanXRQChr01	15000000	16000000	0.999999999999997
HanXRQChr01	16000000	17000000	1
HanXRQChr01	17000000	18000000	1
HanXRQChr01	18000000	19000000	1
HanXRQChr01	19000000	20000000	1
HanXRQChr01	20000000	21000000	1
HanXRQChr01	21000000	22000000	0.999999999999999
HanXRQChr01	22000000	23000000	1
HanXRQChr01	23000000	24000000	0.999999999999999
HanXRQChr01	24000000	25000000	1
HanXRQChr01	25000000	26000000	1
HanXRQChr01	26000000	27000000	0.999999999999999
HanXRQChr01	27000000	28000000	0.999999999999999
HanXRQChr01	28000000	29000000	1
HanXRQChr01	29000000	30000000	0.999999999999998
HanXRQChr01	30000000	31000000	1
HanXRQChr01	31000000	32000000	1
HanXRQChr01	32000000	33000000	1
HanXRQChr01	33000000	34000000	1
HanXRQChr01	34000000	35000000	1
HanXRQChr01	35000000	36000000	1
HanXRQChr01	36000000	37000000	1
HanXRQChr01	37000000	38000000	1
HanXRQChr01	38000000	39000000	1
HanXRQChr01	39000000	40000000	1
HanXRQChr01	40000000	41000000	0.999999999999999
HanXRQChr01	41000000	42000000	0.512499999999982
HanXRQChr01	42000000	43000000	0
HanXRQChr01	43000000	44000000	0
HanXRQChr01	44000000	45000000	0
HanXRQChr01	45000000	46000000	0
HanXRQChr01	46000000	47000000	0
HanXRQChr01	47000000	48000000	0
HanXRQChr01	48000000	49000000	0
HanXRQChr01	49000000	50000000	0
HanXRQChr01	50000000	51000000	0.264705882352941
HanXRQChr01	51000000	52000000	1
HanXRQChr01	52000000	53000000	0.999999999999999
HanXRQChr01	53000000	54000000	0.999999999999999
HanXRQChr01	54000000	55000000	1
HanXRQChr01	55000000	56000000	0.999999999999999
HanXRQChr01	56000000	57000000	1
HanXRQChr01	57000000	58000000	1
HanXRQChr01	58000000	59000000	1
HanXRQChr01	59000000	60000000	1
HanXRQChr01	60000000	61000000	0.842857142857143
HanXRQChr01	61000000	62000000	0
HanXRQChr01	62000000	63000000	0
HanXRQChr01	63000000	64000000	0.639024390243904
HanXRQChr01	64000000	65000000	1
HanXRQChr01	65000000	66000000	0.976086956521733
HanXRQChr01	66000000	67000000	1
HanXRQChr01	67000000	68000000	1
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	1
HanXRQChr01	70000000	71000000	0.999999999999999
HanXRQChr01	71000000	72000000	1
HanXRQChr01	72000000	73000000	1
HanXRQChr01	73000000	74000000	0.918965517241379
HanXRQChr01	74000000	75000000	0.522413793103454
HanXRQChr01	75000000	76000000	0.894915254237292
HanXRQChr01	76000000	77000000	0.325862068965519
HanXRQChr01	77000000	78000000	0.599999999999996
HanXRQChr01	78000000	79000000	0.0473684210526334
HanXRQChr01	79000000	80000000	0.0178571428571457
HanXRQChr01	80000000	81000000	0
HanXRQChr01	81000000	82000000	0
HanXRQChr01	82000000	83000000	0
HanXRQChr01	83000000	84000000	0.210204081632648
HanXRQChr01	84000000	85000000	0.844680851063828
HanXRQChr01	85000000	86000000	0.181818181818186
HanXRQChr01	86000000	87000000	0.704761904761907
HanXRQChr01	87000000	88000000	0.094736842105267
HanXRQChr01	88000000	89000000	0
HanXRQChr01	89000000	90000000	0
HanXRQChr01	90000000	91000000	0
HanXRQChr01	91000000	92000000	0
HanXRQChr01	92000000	93000000	0
HanXRQChr01	93000000	94000000	0
HanXRQChr01	94000000	95000000	0
HanXRQChr01	95000000	96000000	0
HanXRQChr01	96000000	97000000	0
HanXRQChr01	97000000	98000000	0
HanXRQChr01	98000000	99000000	0
HanXRQChr01	99000000	100000000	0
HanXRQChr01	100000000	101000000	0
HanXRQChr01	101000000	102000000	0
HanXRQChr01	102000000	103000000	0
HanXRQChr01	103000000	104000000	0
HanXRQChr01	104000000	105000000	0
HanXRQChr01	105000000	106000000	0
HanXRQChr01	106000000	107000000	0
HanXRQChr01	107000000	108000000	0
HanXRQChr01	108000000	109000000	0
HanXRQChr01	109000000	110000000	0
HanXRQChr01	110000000	111000000	0
HanXRQChr01	111000000	112000000	0
HanXRQChr01	112000000	113000000	0
HanXRQChr01	113000000	114000000	0
HanXRQChr01	114000000	115000000	0
HanXRQChr01	115000000	116000000	0
HanXRQChr01	116000000	117000000	0
HanXRQChr01	117000000	118000000	0
HanXRQChr01	118000000	119000000	0
HanXRQChr01	119000000	120000000	0
HanXRQChr01	120000000	121000000	0
HanXRQChr01	121000000	122000000	0
HanXRQChr01	122000000	123000000	0
HanXRQChr01	123000000	124000000	0
HanXRQChr01	124000000	125000000	0
HanXRQChr01	125000000	126000000	0.013636363636364
HanXRQChr01	126000000	127000000	0.163265306122447
HanXRQChr01	127000000	128000000	0.692452830188673
HanXRQChr01	128000000	129000000	1
HanXRQChr01	129000000	130000000	0.999999999999999
HanXRQChr01	130000000	131000000	1
HanXRQChr01	131000000	132000000	1
HanXRQChr01	132000000	133000000	1
HanXRQChr01	133000000	134000000	1
HanXRQChr01	134000000	135000000	0.513541666666668
HanXRQChr01	135000000	136000000	0.00384615384615171
HanXRQChr01	136000000	137000000	0.584070796460174
HanXRQChr01	137000000	138000000	0.242975206611574
HanXRQChr01	138000000	139000000	0.986363636363636
HanXRQChr01	139000000	140000000	0.136170212765958
HanXRQChr01	140000000	141000000	0.125657894736844
HanXRQChr01	141000000	142000000	0.676524390243905
HanXRQChr01	142000000	143000000	0.643749999999999
HanXRQChr01	143000000	144000000	0.842553191489363
HanXRQChr01	144000000	145000000	0
HanXRQChr01	145000000	146000000	0
HanXRQChr01	146000000	147000000	0.0353711790392995
HanXRQChr01	147000000	148000000	0.11844262295082
HanXRQChr01	148000000	149000000	0.648262548262555
HanXRQChr01	149000000	150000000	0.323272727272726
HanXRQChr01	150000000	151000000	0.317182130584186
HanXRQChr01	151000000	152000000	0.948701298701298
HanXRQChr01	152000000	153000000	0.632208588957051
HanXRQChr02	0	1000000	1
HanXRQChr02	1000000	2000000	0.707382550335571
HanXRQChr02	2000000	3000000	0.87312925170068
HanXRQChr02	3000000	4000000	0.671527777777778
HanXRQChr02	4000000	5000000	0.19225352112676
HanXRQChr02	5000000	6000000	0.51474820143885
HanXRQChr02	6000000	7000000	0.158823529411764
HanXRQChr02	7000000	8000000	0.960902255639097
HanXRQChr02	8000000	9000000	0.469999999999999
HanXRQChr02	9000000	10000000	0.66220472440945
HanXRQChr02	10000000	11000000	1
HanXRQChr02	11000000	12000000	0.999999999999999
HanXRQChr02	12000000	13000000	0.430769230769232
HanXRQChr02	13000000	14000000	0.854385964912281
HanXRQChr02	14000000	15000000	1
HanXRQChr02	15000000	16000000	0.903738317757008
HanXRQChr02	16000000	17000000	1
HanXRQChr02	17000000	18000000	1
HanXRQChr02	18000000	19000000	1
HanXRQChr02	19000000	20000000	0.456043956043959
HanXRQChr02	20000000	21000000	0.140697674418605
HanXRQChr02	21000000	22000000	0.650602409638552
HanXRQChr02	22000000	23000000	1
HanXRQChr02	23000000	24000000	1
HanXRQChr02	24000000	25000000	1
HanXRQChr02	25000000	26000000	0.999999999999999
HanXRQChr02	26000000	27000000	1
HanXRQChr02	27000000	28000000	1
HanXRQChr02	28000000	29000000	0.999999999999999
HanXRQChr02	29000000	30000000	1
HanXRQChr02	30000000	31000000	0.999999999999999
HanXRQChr02	31000000	32000000	0.999999999999999
HanXRQChr02	32000000	33000000	0.565714285714285
HanXRQChr02	33000000	34000000	0.7967741935484
HanXRQChr02	34000000	35000000	1
HanXRQChr02	35000000	36000000	1
HanXRQChr02	36000000	37000000	1
HanXRQChr02	37000000	38000000	0.999999999999999
HanXRQChr02	38000000	39000000	0.552941176470589
HanXRQChr02	39000000	40000000	0.535714285714251
HanXRQChr02	40000000	41000000	0
HanXRQChr02	41000000	42000000	0
HanXRQChr02	42000000	43000000	0
HanXRQChr02	43000000	44000000	0
HanXRQChr02	44000000	45000000	0
HanXRQChr02	45000000	46000000	0
HanXRQChr02	46000000	47000000	0
HanXRQChr02	47000000	48000000	0
HanXRQChr02	48000000	49000000	0
HanXRQChr02	49000000	50000000	0
HanXRQChr02	50000000	51000000	0
HanXRQChr02	51000000	52000000	0
HanXRQChr02	52000000	53000000	0
HanXRQChr02	53000000	54000000	0
HanXRQChr02	54000000	55000000	0
HanXRQChr02	55000000	56000000	0
HanXRQChr02	56000000	57000000	0
HanXRQChr02	57000000	58000000	0
HanXRQChr02	58000000	59000000	0
HanXRQChr02	59000000	60000000	0
HanXRQChr02	60000000	61000000	0
HanXRQChr02	61000000	62000000	0
HanXRQChr02	62000000	63000000	0
HanXRQChr02	63000000	64000000	0
HanXRQChr02	64000000	65000000	0
HanXRQChr02	65000000	66000000	0
HanXRQChr02	66000000	67000000	0
HanXRQChr02	67000000	68000000	0
HanXRQChr02	68000000	69000000	0
HanXRQChr02	69000000	70000000	0
HanXRQChr02	70000000	71000000	0
