chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.690666666666667
HanXRQChr01	1000000	2000000	0.557352941176471
HanXRQChr01	2000000	3000000	0.252032520325203
HanXRQChr01	3000000	4000000	0.193636363636364
HanXRQChr01	4000000	5000000	0.704
HanXRQChr01	5000000	6000000	0.951136363636363
HanXRQChr01	6000000	7000000	0.866233766233766
HanXRQChr01	7000000	8000000	1
HanXRQChr01	8000000	9000000	1
HanXRQChr01	9000000	10000000	1
HanXRQChr01	10000000	11000000	0.605813953488374
HanXRQChr01	11000000	12000000	0.999999999999999
HanXRQChr01	12000000	13000000	0.306666666666669
HanXRQChr01	13000000	14000000	0.799999999999997
HanXRQChr01	14000000	15000000	0.999999999999998
HanXRQChr01	15000000	16000000	0.999999999999997
HanXRQChr01	16000000	17000000	1
HanXRQChr01	17000000	18000000	1
HanXRQChr01	18000000	19000000	1
HanXRQChr01	19000000	20000000	1
HanXRQChr01	20000000	21000000	1
HanXRQChr01	21000000	22000000	0.999999999999999
HanXRQChr01	22000000	23000000	1
HanXRQChr01	23000000	24000000	0.999999999999999
HanXRQChr01	24000000	25000000	1
HanXRQChr01	25000000	26000000	1
HanXRQChr01	26000000	27000000	0.999999999999999
HanXRQChr01	27000000	28000000	0.999999999999999
HanXRQChr01	28000000	29000000	1
HanXRQChr01	29000000	30000000	0.999999999999998
HanXRQChr01	30000000	31000000	1
HanXRQChr01	31000000	32000000	1
HanXRQChr01	32000000	33000000	1
HanXRQChr01	33000000	34000000	1
HanXRQChr01	34000000	35000000	1
HanXRQChr01	35000000	36000000	0.166666666667488
HanXRQChr01	36000000	37000000	0
HanXRQChr01	37000000	38000000	0
HanXRQChr01	38000000	39000000	0
HanXRQChr01	39000000	40000000	0
HanXRQChr01	40000000	41000000	0
HanXRQChr01	41000000	42000000	0
HanXRQChr01	42000000	43000000	0
HanXRQChr01	43000000	44000000	0
HanXRQChr01	44000000	45000000	1
HanXRQChr01	45000000	46000000	1
HanXRQChr01	46000000	47000000	1
HanXRQChr01	47000000	48000000	0.999999999999997
HanXRQChr01	48000000	49000000	1
HanXRQChr01	49000000	50000000	1
HanXRQChr01	50000000	51000000	1
HanXRQChr01	51000000	52000000	0.809999999999999
HanXRQChr01	52000000	53000000	0.376190476190477
HanXRQChr01	53000000	54000000	0.509090909090912
HanXRQChr01	54000000	55000000	0.687499999999996
HanXRQChr01	55000000	56000000	0.00769230769231026
HanXRQChr01	56000000	57000000	0.685185185185184
HanXRQChr01	57000000	58000000	0.927586206896555
HanXRQChr01	58000000	59000000	0
HanXRQChr01	59000000	60000000	0
HanXRQChr01	60000000	61000000	0
HanXRQChr01	61000000	62000000	0
HanXRQChr01	62000000	63000000	0
HanXRQChr01	63000000	64000000	0.0512195121951239
HanXRQChr01	64000000	65000000	0.276136363636365
HanXRQChr01	65000000	66000000	1
HanXRQChr01	66000000	67000000	0.751020408163267
HanXRQChr01	67000000	68000000	0.984313725490191
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	0.540740740740738
HanXRQChr01	70000000	71000000	0.0874999999999992
HanXRQChr01	71000000	72000000	0.596491228070182
HanXRQChr01	72000000	73000000	1
HanXRQChr01	73000000	74000000	0.684482758620689
HanXRQChr01	74000000	75000000	0.244827586206895
HanXRQChr01	75000000	76000000	0.861016949152541
HanXRQChr01	76000000	77000000	0.29310344827586
HanXRQChr01	77000000	78000000	0.443103448275869
HanXRQChr01	78000000	79000000	0.231578947368424
HanXRQChr01	79000000	80000000	0
HanXRQChr01	80000000	81000000	0
HanXRQChr01	81000000	82000000	0
HanXRQChr01	82000000	83000000	0
HanXRQChr01	83000000	84000000	0
HanXRQChr01	84000000	85000000	0.121276595744678
HanXRQChr01	85000000	86000000	0.394318181818174
HanXRQChr01	86000000	87000000	0.0880952380952362
HanXRQChr01	87000000	88000000	0.357894736842104
HanXRQChr01	88000000	89000000	0
HanXRQChr01	89000000	90000000	0
HanXRQChr01	90000000	91000000	0.168965517241378
HanXRQChr01	91000000	92000000	0.999999999999998
HanXRQChr01	92000000	93000000	1
HanXRQChr01	93000000	94000000	1
HanXRQChr01	94000000	95000000	0.678947368421056
HanXRQChr01	95000000	96000000	0.570588235294098
HanXRQChr01	96000000	97000000	0
HanXRQChr01	97000000	98000000	0
HanXRQChr01	98000000	99000000	0
HanXRQChr01	99000000	100000000	0
HanXRQChr01	100000000	101000000	0.461224489796082
HanXRQChr01	101000000	102000000	1
HanXRQChr01	102000000	103000000	1
HanXRQChr01	103000000	104000000	1
HanXRQChr01	104000000	105000000	1
HanXRQChr01	105000000	106000000	1
HanXRQChr01	106000000	107000000	1
HanXRQChr01	107000000	108000000	0.999999999999999
HanXRQChr01	108000000	109000000	1
HanXRQChr01	109000000	110000000	0.999999999999999
HanXRQChr01	110000000	111000000	1
HanXRQChr01	111000000	112000000	1
HanXRQChr01	112000000	113000000	0.999999999999999
HanXRQChr01	113000000	114000000	0.974999999999969
HanXRQChr01	114000000	115000000	0.490000000000061
HanXRQChr01	115000000	116000000	1
HanXRQChr01	116000000	117000000	0.999999999999997
HanXRQChr01	117000000	118000000	0.999999999999997
HanXRQChr01	118000000	119000000	0.999999999999999
HanXRQChr01	119000000	120000000	0.999999999999999
HanXRQChr01	120000000	121000000	1
HanXRQChr01	121000000	122000000	1
HanXRQChr01	122000000	123000000	1
HanXRQChr01	123000000	124000000	0.399999999999997
HanXRQChr01	124000000	125000000	0.999999999999999
HanXRQChr01	125000000	126000000	1
HanXRQChr01	126000000	127000000	1
HanXRQChr01	127000000	128000000	0.269811320754718
HanXRQChr01	128000000	129000000	0
HanXRQChr01	129000000	130000000	0.681249999999999
HanXRQChr01	130000000	131000000	0.0328571428571375
HanXRQChr01	131000000	132000000	0.122368421052635
HanXRQChr01	132000000	133000000	0.0439024390243836
HanXRQChr01	133000000	134000000	0.549438202247195
HanXRQChr01	134000000	135000000	0
HanXRQChr01	135000000	136000000	0.331730769230768
HanXRQChr01	136000000	137000000	0.978761061946904
HanXRQChr01	137000000	138000000	1
HanXRQChr01	138000000	139000000	1
HanXRQChr01	139000000	140000000	0.640425531914888
HanXRQChr01	140000000	141000000	0.393421052631571
HanXRQChr01	141000000	142000000	0.434146341463417
HanXRQChr01	142000000	143000000	0.459374999999997
HanXRQChr01	143000000	144000000	0.0021276595744688
HanXRQChr01	144000000	145000000	0.176368159203977
HanXRQChr01	145000000	146000000	0.412149532710278
HanXRQChr01	146000000	147000000	0.215283842794758
HanXRQChr01	147000000	148000000	0.376639344262297
HanXRQChr01	148000000	149000000	0.642471042471043
HanXRQChr01	149000000	150000000	0.464727272727275
HanXRQChr01	150000000	151000000	0.788316151202753
HanXRQChr01	151000000	152000000	0.827272727272728
HanXRQChr01	152000000	153000000	0.464723926380367
HanXRQChr02	0	1000000	0.492715231788079
HanXRQChr02	1000000	2000000	0
HanXRQChr02	2000000	3000000	0.375510204081633
HanXRQChr02	3000000	4000000	0.46875
HanXRQChr02	4000000	5000000	0.888732394366197
HanXRQChr02	5000000	6000000	0.00791366906474829
HanXRQChr02	6000000	7000000	0.199999999999999
HanXRQChr02	7000000	8000000	0.748120300751879
HanXRQChr02	8000000	9000000	0.873076923076924
HanXRQChr02	9000000	10000000	0.335433070866142
HanXRQChr02	10000000	11000000	0.749193548387096
HanXRQChr02	11000000	12000000	0.86694214876033
HanXRQChr02	12000000	13000000	0.464102564102567
HanXRQChr02	13000000	14000000	0.532456140350873
HanXRQChr02	14000000	15000000	0.797272727272729
HanXRQChr02	15000000	16000000	0.505607476635514
HanXRQChr02	16000000	17000000	0
HanXRQChr02	17000000	18000000	0.829292929292929
HanXRQChr02	18000000	19000000	1
HanXRQChr02	19000000	20000000	0.599999999999999
HanXRQChr02	20000000	21000000	0.52267441860465
HanXRQChr02	21000000	22000000	1
HanXRQChr02	22000000	23000000	0.332051282051277
HanXRQChr02	23000000	24000000	0.82837837837838
HanXRQChr02	24000000	25000000	0.818840579710146
HanXRQChr02	25000000	26000000	0.00307692307692138
HanXRQChr02	26000000	27000000	0
HanXRQChr02	27000000	28000000	0
HanXRQChr02	28000000	29000000	0.315686274509798
HanXRQChr02	29000000	30000000	0.906521739130436
HanXRQChr02	30000000	31000000	0.495348837209305
HanXRQChr02	31000000	32000000	0
HanXRQChr02	32000000	33000000	0
HanXRQChr02	33000000	34000000	0
HanXRQChr02	34000000	35000000	0
HanXRQChr02	35000000	36000000	0
HanXRQChr02	36000000	37000000	0
HanXRQChr02	37000000	38000000	0
HanXRQChr02	38000000	39000000	0
HanXRQChr02	39000000	40000000	0
HanXRQChr02	40000000	41000000	0
HanXRQChr02	41000000	42000000	0.0500000000000251
HanXRQChr02	42000000	43000000	1
HanXRQChr02	43000000	44000000	1
HanXRQChr02	44000000	45000000	0.999999999999999
HanXRQChr02	45000000	46000000	1
HanXRQChr02	46000000	47000000	1
HanXRQChr02	47000000	48000000	0.999999999999998
HanXRQChr02	48000000	49000000	1
HanXRQChr02	49000000	50000000	1
HanXRQChr02	50000000	51000000	0.999999999999999
HanXRQChr02	51000000	52000000	1
HanXRQChr02	52000000	53000000	0.999999999999999
HanXRQChr02	53000000	54000000	1
HanXRQChr02	54000000	55000000	0.999999999999999
HanXRQChr02	55000000	56000000	1
HanXRQChr02	56000000	57000000	0.999999999999999
HanXRQChr02	57000000	58000000	1
HanXRQChr02	58000000	59000000	0.999999999999999
HanXRQChr02	59000000	60000000	0.999999999999999
HanXRQChr02	60000000	61000000	1
HanXRQChr02	61000000	62000000	0.999999999999999
HanXRQChr02	62000000	63000000	1
HanXRQChr02	63000000	64000000	0.999999999999999
HanXRQChr02	64000000	65000000	1
HanXRQChr02	65000000	66000000	0.999999999999999
HanXRQChr02	66000000	67000000	1
HanXRQChr02	67000000	68000000	0.999999999999999
HanXRQChr02	68000000	69000000	1
HanXRQChr02	69000000	70000000	0.999999999999999
HanXRQChr02	70000000	71000000	0.999999999999999
HanXRQChr02	71000000	72000000	1
HanXRQChr02	72000000	73000000	0.999999999999999
HanXRQChr02	73000000	74000000	1
HanXRQChr02	74000000	75000000	0.999999999999999
HanXRQChr02	75000000	76000000	1
HanXRQChr02	76000000	77000000	0.999999999999999
HanXRQChr02	77000000	78000000	1
HanXRQChr02	78000000	79000000	0.999999999999999
HanXRQChr02	79000000	80000000	1
HanXRQChr02	80000000	81000000	0.999999999999999
HanXRQChr02	81000000	82000000	0.999999999999999
HanXRQChr02	82000000	83000000	1
HanXRQChr02	83000000	84000000	0.999999999999999
HanXRQChr02	84000000	85000000	1
HanXRQChr02	85000000	86000000	0.999999999999999
HanXRQChr02	86000000	87000000	1
HanXRQChr02	87000000	88000000	0.999999999999999
HanXRQChr02	88000000	89000000	1
HanXRQChr02	89000000	90000000	1
HanXRQChr02	90000000	91000000	1
HanXRQChr02	91000000	92000000	1
HanXRQChr02	92000000	93000000	1
HanXRQChr02	93000000	94000000	0.999999999999999
HanXRQChr02	94000000	95000000	0.999999999999999
HanXRQChr02	95000000	96000000	1
HanXRQChr02	96000000	97000000	0.999999999999999
HanXRQChr02	97000000	98000000	1
HanXRQChr02	98000000	99000000	1
HanXRQChr02	99000000	100000000	1
HanXRQChr02	100000000	101000000	1
HanXRQChr02	101000000	102000000	0.695652173913947
HanXRQChr02	102000000	103000000	0
HanXRQChr02	103000000	104000000	0
HanXRQChr02	104000000	105000000	0
HanXRQChr02	105000000	106000000	0
HanXRQChr02	106000000	107000000	0
HanXRQChr02	107000000	108000000	0
HanXRQChr02	108000000	109000000	0
HanXRQChr02	109000000	110000000	0
HanXRQChr02	110000000	111000000	0
HanXRQChr02	111000000	112000000	0
HanXRQChr02	112000000	113000000	0
HanXRQChr02	113000000	114000000	0
HanXRQChr02	114000000	115000000	0
HanXRQChr02	115000000	116000000	0
HanXRQChr02	116000000	117000000	0
HanXRQChr02	117000000	118000000	0
HanXRQChr02	118000000	119000000	0
HanXRQChr02	119000000	120000000	0
HanXRQChr02	120000000	121000000	0
HanXRQChr02	121000000	122000000	0
HanXRQChr02	122000000	123000000	0
HanXRQChr02	123000000	124000000	0
HanXRQChr02	124000000	125000000	0
HanXRQChr02	125000000	126000000	0
HanXRQChr02	126000000	127000000	0
HanXRQChr02	127000000	128000000	0
HanXRQChr02	128000000	129000000	0
HanXRQChr02	129000000	130000000	0
HanXRQChr02	130000000	131000000	0
HanXRQChr02	131000000	132000000	0
HanXRQChr02	132000000	133000000	0.169999999999992
HanXRQChr02	133000000	134000000	0.877272727272721
HanXRQChr02	134000000	135000000	0.513636363636364
HanXRQChr02	135000000	136000000	1
HanXRQChr02	136000000	137000000	0.171999999999997
HanXRQChr02	137000000	138000000	0
HanXRQChr02	138000000	139000000	0
HanXRQChr02	139000000	140000000	0
HanXRQChr02	140000000	141000000	0
HanXRQChr02	141000000	142000000	0
HanXRQChr02	142000000	143000000	0.0812500000000105
HanXRQChr02	143000000	144000000	0.202857142857136
HanXRQChr02	144000000	145000000	1
HanXRQChr02	145000000	146000000	1
HanXRQChr02	146000000	147000000	0.999999999999999
HanXRQChr02	147000000	148000000	0.399999999999992
HanXRQChr02	148000000	149000000	0.999999999999999
HanXRQChr02	149000000	150000000	0.711904761904769
HanXRQChr02	150000000	151000000	0.65454545454544
HanXRQChr02	151000000	152000000	0.999999999999999
HanXRQChr02	152000000	153000000	1
HanXRQChr02	153000000	154000000	1
HanXRQChr02	154000000	155000000	0.170000000000002
HanXRQChr02	155000000	156000000	0
HanXRQChr02	156000000	157000000	0
HanXRQChr02	157000000	158000000	0
HanXRQChr02	158000000	159000000	0
HanXRQChr02	159000000	160000000	0.0833333333333333
HanXRQChr02	160000000	161000000	0.153424657534248
HanXRQChr02	161000000	162000000	0.182500000000002
HanXRQChr02	162000000	163000000	0.0750000000000026
HanXRQChr02	163000000	164000000	0
HanXRQChr02	164000000	165000000	0.074528301886793
HanXRQChr02	165000000	166000000	0.0410256410256369
HanXRQChr02	166000000	167000000	0
HanXRQChr02	167000000	168000000	0
HanXRQChr02	168000000	169000000	0.0305194805194809
HanXRQChr02	169000000	170000000	0.394940476190478
HanXRQChr02	170000000	171000000	0.947826086956518
HanXRQChr02	171000000	172000000	0.33869346733668
HanXRQChr02	172000000	173000000	0.425116279069763
HanXRQChr02	173000000	174000000	0.71837606837607
HanXRQChr02	174000000	175000000	0.103968253968254
HanXRQChr02	175000000	176000000	0.00845588235294237
HanXRQChr02	176000000	177000000	0.368150684931515
HanXRQChr02	177000000	178000000	0.784713375796178
HanXRQChr02	178000000	179000000	0
HanXRQChr02	179000000	180000000	0.242061281337048
HanXRQChr03	0	1000000	0.793061224489796
HanXRQChr03	1000000	2000000	0.718558951965066
HanXRQChr03	2000000	3000000	0.694835680751174
HanXRQChr03	3000000	4000000	0.00900000000000079
HanXRQChr03	4000000	5000000	0.410810810810811
HanXRQChr03	5000000	6000000	0.154651162790698
HanXRQChr03	6000000	7000000	0.0132911392405063
HanXRQChr03	7000000	8000000	0.263945578231292
HanXRQChr03	8000000	9000000	0.386666666666667
HanXRQChr03	9000000	10000000	0.0112903225806446
HanXRQChr03	10000000	11000000	0.499999999999998
HanXRQChr03	11000000	12000000	0
HanXRQChr03	12000000	13000000	0.288297872340426
HanXRQChr03	13000000	14000000	0.605882352941174
