chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.176
HanXRQChr01	1000000	2000000	0.724264705882353
HanXRQChr01	2000000	3000000	0.556504065040651
HanXRQChr01	3000000	4000000	0.762727272727273
HanXRQChr01	4000000	5000000	0.328
HanXRQChr01	5000000	6000000	0.172727272727272
HanXRQChr01	6000000	7000000	0.113636363636363
HanXRQChr01	7000000	8000000	0.714705882352941
HanXRQChr01	8000000	9000000	0.740677966101694
HanXRQChr01	9000000	10000000	0.943137254901961
HanXRQChr01	10000000	11000000	1
HanXRQChr01	11000000	12000000	0.999999999999999
HanXRQChr01	12000000	13000000	0.194999999999999
HanXRQChr01	13000000	14000000	0.204347826086951
HanXRQChr01	14000000	15000000	0
HanXRQChr01	15000000	16000000	0
HanXRQChr01	16000000	17000000	0
HanXRQChr01	17000000	18000000	0
HanXRQChr01	18000000	19000000	0
HanXRQChr01	19000000	20000000	0.386666666666641
HanXRQChr01	20000000	21000000	1
HanXRQChr01	21000000	22000000	0.999999999999999
HanXRQChr01	22000000	23000000	1
HanXRQChr01	23000000	24000000	0.999999999999999
HanXRQChr01	24000000	25000000	1
HanXRQChr01	25000000	26000000	1
HanXRQChr01	26000000	27000000	0.999999999999999
HanXRQChr01	27000000	28000000	0.999999999999999
HanXRQChr01	28000000	29000000	1
HanXRQChr01	29000000	30000000	0.999999999999998
HanXRQChr01	30000000	31000000	0.812048192771676
HanXRQChr01	31000000	32000000	0.5
HanXRQChr01	32000000	33000000	0.500000000000001
HanXRQChr01	33000000	34000000	0.5
HanXRQChr01	34000000	35000000	0.226415094339836
HanXRQChr01	35000000	36000000	0
HanXRQChr01	36000000	37000000	0
HanXRQChr01	37000000	38000000	0
HanXRQChr01	38000000	39000000	0
HanXRQChr01	39000000	40000000	0
HanXRQChr01	40000000	41000000	0
HanXRQChr01	41000000	42000000	0.625000000000008
HanXRQChr01	42000000	43000000	0.0666666666666495
HanXRQChr01	43000000	44000000	0.430000000000003
HanXRQChr01	44000000	45000000	1
HanXRQChr01	45000000	46000000	1
HanXRQChr01	46000000	47000000	1
HanXRQChr01	47000000	48000000	0.999999999999997
HanXRQChr01	48000000	49000000	1
HanXRQChr01	49000000	50000000	0.205882352941177
HanXRQChr01	50000000	51000000	0
HanXRQChr01	51000000	52000000	0
HanXRQChr01	52000000	53000000	0
HanXRQChr01	53000000	54000000	0
HanXRQChr01	54000000	55000000	0.408333333333336
HanXRQChr01	55000000	56000000	0.640384615384612
HanXRQChr01	56000000	57000000	0.885185185185188
HanXRQChr01	57000000	58000000	1
HanXRQChr01	58000000	59000000	1
HanXRQChr01	59000000	60000000	1
HanXRQChr01	60000000	61000000	0.999999999999999
HanXRQChr01	61000000	62000000	0.728378378378374
HanXRQChr01	62000000	63000000	0.357499999999994
HanXRQChr01	63000000	64000000	0.778048780487798
HanXRQChr01	64000000	65000000	0.711363636363636
HanXRQChr01	65000000	66000000	1
HanXRQChr01	66000000	67000000	0.76734693877551
HanXRQChr01	67000000	68000000	0.987254901960786
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	1
HanXRQChr01	70000000	71000000	0.439285714285713
HanXRQChr01	71000000	72000000	0.191228070175435
HanXRQChr01	72000000	73000000	0.576315789473687
HanXRQChr01	73000000	74000000	1
HanXRQChr01	74000000	75000000	1
HanXRQChr01	75000000	76000000	0.398305084745762
HanXRQChr01	76000000	77000000	0.468965517241378
HanXRQChr01	77000000	78000000	0.416379310344827
HanXRQChr01	78000000	79000000	0.240350877192983
HanXRQChr01	79000000	80000000	0.45446428571429
HanXRQChr01	80000000	81000000	0.155555555555555
HanXRQChr01	81000000	82000000	0.858490566037731
HanXRQChr01	82000000	83000000	0.999999999999999
HanXRQChr01	83000000	84000000	1
HanXRQChr01	84000000	85000000	0.836170212765953
HanXRQChr01	85000000	86000000	0.370454545454545
HanXRQChr01	86000000	87000000	0
HanXRQChr01	87000000	88000000	0.476315789473679
HanXRQChr01	88000000	89000000	0.942857142857146
HanXRQChr01	89000000	90000000	1
HanXRQChr01	90000000	91000000	0.00689655172413413
HanXRQChr01	91000000	92000000	0
HanXRQChr01	92000000	93000000	0.547826086956527
HanXRQChr01	93000000	94000000	0.923809523809533
HanXRQChr01	94000000	95000000	0
HanXRQChr01	95000000	96000000	0.0764705882352926
HanXRQChr01	96000000	97000000	0.453571428571434
HanXRQChr01	97000000	98000000	0
HanXRQChr01	98000000	99000000	0.309090909090918
HanXRQChr01	99000000	100000000	0.5
HanXRQChr01	100000000	101000000	0.5
HanXRQChr01	101000000	102000000	0.171739130434739
HanXRQChr01	102000000	103000000	0.373684210526456
HanXRQChr01	103000000	104000000	0.982857142857173
HanXRQChr01	104000000	105000000	0
HanXRQChr01	105000000	106000000	0.264285714285409
HanXRQChr01	106000000	107000000	1
HanXRQChr01	107000000	108000000	0.999999999999999
HanXRQChr01	108000000	109000000	1
HanXRQChr01	109000000	110000000	0.999999999999999
HanXRQChr01	110000000	111000000	0.7031250000001
HanXRQChr01	111000000	112000000	0.5
HanXRQChr01	112000000	113000000	0.772093023255694
HanXRQChr01	113000000	114000000	1
HanXRQChr01	114000000	115000000	0.420000000000012
HanXRQChr01	115000000	116000000	0.208333333333327
HanXRQChr01	116000000	117000000	0.642857142857137
HanXRQChr01	117000000	118000000	0
HanXRQChr01	118000000	119000000	0.123684210526323
HanXRQChr01	119000000	120000000	0.459090909090907
HanXRQChr01	120000000	121000000	0.00416666666665692
HanXRQChr01	121000000	122000000	0
HanXRQChr01	122000000	123000000	0.533870967741938
HanXRQChr01	123000000	124000000	0.251388888888906
HanXRQChr01	124000000	125000000	0.58974358974358
HanXRQChr01	125000000	126000000	0.878409090909093
HanXRQChr01	126000000	127000000	0.770408163265309
HanXRQChr01	127000000	128000000	0.690566037735847
HanXRQChr01	128000000	129000000	0.911864406779663
HanXRQChr01	129000000	130000000	0.541406250000003
HanXRQChr01	130000000	131000000	0.938571428571429
HanXRQChr01	131000000	132000000	1
HanXRQChr01	132000000	133000000	0.620121951219515
HanXRQChr01	133000000	134000000	0.829213483146062
HanXRQChr01	134000000	135000000	0.731250000000005
HanXRQChr01	135000000	136000000	0.752884615384613
HanXRQChr01	136000000	137000000	0.954867256637169
HanXRQChr01	137000000	138000000	0.571487603305783
HanXRQChr01	138000000	139000000	0.600378787878791
HanXRQChr01	139000000	140000000	0.268085106382981
HanXRQChr01	140000000	141000000	0.723026315789474
HanXRQChr01	141000000	142000000	1
HanXRQChr01	142000000	143000000	0.816477272727271
HanXRQChr01	143000000	144000000	0.649202127659573
HanXRQChr01	144000000	145000000	0.423631840796019
HanXRQChr01	145000000	146000000	0.24602803738318
HanXRQChr01	146000000	147000000	0.99475982532751
HanXRQChr01	147000000	148000000	0.445286885245901
HanXRQChr01	148000000	149000000	0.739768339768341
HanXRQChr01	149000000	150000000	0.614727272727268
HanXRQChr01	150000000	151000000	0.708247422680412
HanXRQChr01	151000000	152000000	0.850000000000003
HanXRQChr01	152000000	153000000	0.702453987730061
HanXRQChr02	0	1000000	0.735099337748344
HanXRQChr02	1000000	2000000	0.360738255033557
HanXRQChr02	2000000	3000000	0.264625850340136
HanXRQChr02	3000000	4000000	0.545486111111111
HanXRQChr02	4000000	5000000	0.992253521126761
HanXRQChr02	5000000	6000000	0.630935251798562
