chr	start	end	true_admixture
HanXRQChr01	0	1000000	0.771666666666667
HanXRQChr01	1000000	2000000	0.584191176470588
HanXRQChr01	2000000	3000000	0.717073170731708
HanXRQChr01	3000000	4000000	0.423636363636364
HanXRQChr01	4000000	5000000	0.383
HanXRQChr01	5000000	6000000	0.904545454545455
HanXRQChr01	6000000	7000000	0.372077922077923
HanXRQChr01	7000000	8000000	0.369117647058825
HanXRQChr01	8000000	9000000	0.981355932203389
HanXRQChr01	9000000	10000000	1
HanXRQChr01	10000000	11000000	0.670930232558138
HanXRQChr01	11000000	12000000	0.421428571428574
HanXRQChr01	12000000	13000000	0.678333333333333
HanXRQChr01	13000000	14000000	0.521739130434787
HanXRQChr01	14000000	15000000	0
HanXRQChr01	15000000	16000000	0
HanXRQChr01	16000000	17000000	0
HanXRQChr01	17000000	18000000	0
HanXRQChr01	18000000	19000000	0
HanXRQChr01	19000000	20000000	0
HanXRQChr01	20000000	21000000	0.0413793103475067
HanXRQChr01	21000000	22000000	0.5
HanXRQChr01	22000000	23000000	0.500000000000001
HanXRQChr01	23000000	24000000	0.719999999997751
HanXRQChr01	24000000	25000000	1
HanXRQChr01	25000000	26000000	1
HanXRQChr01	26000000	27000000	0.959999999994896
HanXRQChr01	27000000	28000000	0
HanXRQChr01	28000000	29000000	0
HanXRQChr01	29000000	30000000	0
HanXRQChr01	30000000	31000000	0
HanXRQChr01	31000000	32000000	0
HanXRQChr01	32000000	33000000	0
HanXRQChr01	33000000	34000000	0.480769230769241
HanXRQChr01	34000000	35000000	0.5
HanXRQChr01	35000000	36000000	0.63750000000001
HanXRQChr01	36000000	37000000	0.5
HanXRQChr01	37000000	38000000	0.5
HanXRQChr01	38000000	39000000	0.5
HanXRQChr01	39000000	40000000	0.614999999999871
HanXRQChr01	40000000	41000000	0.999999999999999
HanXRQChr01	41000000	42000000	0.71875
HanXRQChr01	42000000	43000000	0.5
HanXRQChr01	43000000	44000000	0.164999999999998
HanXRQChr01	44000000	45000000	0.331818181818187
HanXRQChr01	45000000	46000000	0.366666666666668
HanXRQChr01	46000000	47000000	0.330769230769234
HanXRQChr01	47000000	48000000	0.932142857142854
HanXRQChr01	48000000	49000000	1
HanXRQChr01	49000000	50000000	0.555882352941177
HanXRQChr01	50000000	51000000	0.117647058823527
HanXRQChr01	51000000	52000000	1
HanXRQChr01	52000000	53000000	0.999999999999999
HanXRQChr01	53000000	54000000	0.931818181818182
HanXRQChr01	54000000	55000000	1
HanXRQChr01	55000000	56000000	0.999999999999999
HanXRQChr01	56000000	57000000	1
HanXRQChr01	57000000	58000000	1
HanXRQChr01	58000000	59000000	1
HanXRQChr01	59000000	60000000	0.483333333333332
HanXRQChr01	60000000	61000000	0.172857142857143
HanXRQChr01	61000000	62000000	0.954054054054053
HanXRQChr01	62000000	63000000	0.999999999999999
HanXRQChr01	63000000	64000000	0.834146341463412
HanXRQChr01	64000000	65000000	0.818181818181819
HanXRQChr01	65000000	66000000	0.393478260869566
HanXRQChr01	66000000	67000000	0.785714285714286
HanXRQChr01	67000000	68000000	1
HanXRQChr01	68000000	69000000	1
HanXRQChr01	69000000	70000000	1
HanXRQChr01	70000000	71000000	0.999999999999999
HanXRQChr01	71000000	72000000	0.896491228070174
HanXRQChr01	72000000	73000000	0.424561403508774
HanXRQChr01	73000000	74000000	0.0120689655172378
